"study_id","site_id","core_id","core_year","core_month","core_day","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation_notes","salinity_class","vegetation_class","vegetation_method","inundation_class","core_length_flag","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","total_pb210_activity","total_pb210_activity_sd","ra226_activity","ra226_activity_sd","excess_pb210_activity","excess_pb210_activity_sd","delta_c13","core_diameter","decompressed_depth_max","wet_weight","dry_weight","accumulated_mass","mid_section_accumulated_mass","cn_ratio","delta_n15","k40_activity","k40_activity_sd","fraction_organic_carbon","fraction_estimated_organic_carbon","fraction_inorganic_carbon","fraction_nitrogen","fraction_h2o","Habitat_type"
"Arias-Ortiz_et_al_2021","US-MyB","Typha M2",2019,10,23,38.050084,-121.766915,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","brackish","emergent","field observation","back","core depth limited by length of corer",77,78,"MB4078",0.629910054614736,NA,NA,NA,NA,NA,NA,NA,NA,10,80.4223602484472,113.37302,49.47302,49.3371230108047,49.0221679834973,NA,NA,NA,NA,NA,NA,NA,NA,0.563626160792047,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",0,1,"WP1001",0.0371975409346639,0.906835722160963,36.6569848895562,2.04630252397467,NA,NA,28.5144848895562,2.21489932494123,-29.0678812307126,6.2,0.9998,35.42302,1.12302,0.0371975409346639,0.018598770467332,37.9752252315629,5.10309225064239,NA,NA,0.446659927109097,0.446659927109097,0.059171597633131,0.0137239566139108,0.968296887165465,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",1,2,"WP1002",0.0338852632428451,0.849508336896106,62.4649815044358,2.99168161541718,9.07,1.56,54.3224815044358,3.10943465730109,NA,6.2,2.272,26.07302,1.02302,0.0710828041775091,0.0541401725560865,NA,NA,458,19,NA,0.416797776827702,0.0880681818181903,NA,0.960763271765219,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",2,3,"WP1003",0.0477968295484843,0.835746606334837,58.9089881778613,3.46988116115392,NA,NA,50.7664881778613,3.57190429218517,NA,6.2,3.5442,21.82302,1.44302,0.118879633725993,0.0949812189517512,NA,NA,NA,NA,NA,0.409738009049771,0.0964187327823662,NA,0.933876246275722,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",3,4,"WP1004",0.0633645347000328,0.835115131578946,56.6507441004725,3.08539627118386,NA,NA,48.5082441004725,3.19970235338152,-28.7526499838506,6.2,4.8164,28.52302,1.91302,0.182244168426026,0.15056190107601,27.4497312573375,4.1627483470366,NA,NA,0.387825040156071,0.387825040156071,0.109725685785526,0.0164989778296774,0.932930664424735,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",4,5,"WP1005",0.0550838404704857,0.837202797202797,67.0414584534725,2.67916654827427,NA,NA,58.8989584534725,2.81004597709572,NA,6.2,6.0886,26.29302,1.66302,0.237328008896512,0.209786088661269,NA,NA,NA,NA,NA,0.410485034965035,0.0962199312714842,NA,0.936750514014746,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",5,6,"WP1006",0.0451470073950292,0.824991370383158,69.7931626829392,3.74333754776367,NA,NA,61.6506626829392,3.83809861734913,NA,6.2,7.3608,26.72302,1.36302,0.282475016291541,0.259901512594026,NA,NA,NA,NA,NA,0.40422057300656,0.092702169625227,NA,0.948994537294063,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",6,7,"WP1007",0.0451470073950292,0.829420396184885,57.7988174146232,2.93361447005134,NA,NA,49.6563174146232,3.0536075155289,-28.892157334833,6.2,8.633,23.60302,1.36302,0.32762202368657,0.305048519989056,26.0624790147954,3.8291507203019,NA,NA,0.39755248742948,0.39755248742948,0.0881720430107605,0.0177961288744287,0.942252305001648,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",7,8,"WP1008",0.0590585737006683,0.8266632016632,63.4254435631091,3.54442971984386,NA,NA,55.2829435631091,3.64436647977565,NA,6.2,9.9052,27.13302,1.78302,0.386680597387238,0.357151310536904,NA,NA,NA,NA,NA,0.405078222453222,0.0884557721139366,NA,0.934285973326965,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",8,9,"WP1009",0.0643582180075784,0.836451612903226,53.661771005945,2.78485133810056,NA,NA,45.519271005945,2.91098299124548,NA,6.2,11.1774,25.69302,1.94302,0.451038815394817,0.418859706391028,NA,NA,NA,NA,NA,0.410099677419355,0.0927021696252433,NA,0.924375569707259,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",9,10,"WP1010",0.0739638233138531,0.84321898044245,41.2147251378776,2.05151439492243,NA,NA,33.0722251378776,2.21971536746808,-28.6781365876461,6.2,12.4496,26.52302,2.23302,0.52500263870867,0.488020727051743,29.8905113148506,3.6224954427283,NA,NA,0.400574463311533,0.400574463311533,0.102249488752557,0.0156349574933925,0.91580822998286,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",10,11,"WP1011",0.0564087515472132,0.821153846153843,48.7470810442068,2.6234551046236,NA,NA,40.6045810442068,2.7569805378304,NA,6.2,13.7218,24.06302,1.70302,0.581411390255883,0.553207014482277,NA,NA,NA,NA,NA,0.402251923076921,0.100358422939073,NA,0.929226672296329,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",11,12,"WP1012",0.0620396236233053,0.843024107325932,41.8913717163657,2.39902691443792,NA,NA,33.7488717163657,2.54435750950953,NA,6.2,14.994,29.90302,1.87302,0.643451013879189,0.612431202067536,NA,NA,NA,NA,NA,0.413471367058203,0.102631087889531,NA,0.937363517129708,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",12,13,"WP1013",0.0666768123918516,0.853458382180539,32.7593213024403,1.8555162128416,NA,NA,24.6168213024403,2.03994250314023,-28.5684744889654,6.2,16.2662,32.09302,2.01302,0.71012782627104,0.676789420075114,41.0800392986868,2.26946503020746,NA,NA,0.415947702064008,0.415947702064008,0.0960000000000218,0.0118128494363487,0.937275457404756,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",13,14,"WP1014",0.0557462960088495,0.831966304588784,38.0645304489276,2.06664630469694,NA,NA,29.9220304489277,2.23370811627605,NA,6.2,17.5384,27.47302,1.68302,0.76587412227989,0.738000974275465,NA,NA,NA,NA,NA,0.407798714254046,0.104221635883901,NA,0.938739170284155,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",14,15,"WP1015",0.0577336626239408,0.830967741935484,43.0800136792177,2.115150380763,NA,NA,34.9375136792177,2.27865884529516,NA,6.2,18.8106,26.59302,1.74302,0.82360778490383,0.79474095359186,NA,NA,NA,NA,NA,0.407286451612903,0.0977099236641166,NA,0.934455733120947,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",15,16,"WP1016",0.0574024348547589,0.797772065124252,34.9750872118974,2.02592648566709,8.62,2.69,26.8325872118974,2.19608814152061,-29.0843538902546,6.2,20.0828,29.40302,1.73302,0.881010219758589,0.85230900233121,29.3152416984446,3.15730940485298,193,31,0.375451542622901,0.375451542622901,0.0932203389830569,0.0149419474085373,0.941059795898517,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",16,17,"WP1017",0.042828413010756,0.831487341772151,27.9392235769347,1.58822405777642,NA,NA,19.7967235769347,1.8002446105182,NA,6.2,21.355,23.36302,1.29302,0.923838632769345,0.902424426263967,NA,NA,NA,NA,NA,0.407553006329113,0.100938967136154,NA,0.944655271450352,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",17,18,"WP1018",0.0318978966277538,0.828116710875334,22.792371610821,1.26202912763185,NA,NA,14.649871610821,1.520244230047,NA,6.2,22.6272,20.76302,0.96302,0.955736529397099,0.939787581083222,NA,NA,NA,NA,NA,0.405823872679046,0.0956790123456913,NA,0.953618500584212,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",18,19,"WP1019",0.0441533240874835,0.71171171171171,22.8545847473619,1.37693771860584,NA,NA,5.08958474736194,2.70333266190446,-28.9034776871659,6.2,23.8994,29.27302,1.33302,0.999889853484583,0.977813191440841,30.7014401622101,2.46340929260825,NA,NA,0.33118703677887,0.33118703677887,0.0853365384615421,0.0125852362039228,0.95446250506439,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",19,20,"WP1020",0.0315666688585719,0.630483943916777,24.0891511506472,1.65082629799835,NA,NA,6.32415115064722,2.85259135982757,NA,6.2,25.1716,20.34302,0.95302,1.03145652234315,1.01567318791387,NA,NA,NA,NA,NA,0.304438263229307,0.0636474908200818,NA,0.953152481784907,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",20,21,"WP1021",0.0345477187812089,0.682861400894187,17.747666586589,1.32864068862355,NA,NA,0,2.67905507212264,NA,6.2,26.4438,24.59302,1.04302,1.06600424112436,1.04873038173376,NA,NA,NA,NA,NA,0.331307898658718,0.0648496240601552,NA,0.957588779255252,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",21,22,"WP1022",0.034216491012027,0.565059445178332,27.9186666785735,1.32845063682621,NA,NA,10.1536666785735,2.67896082361873,-28.4277282326887,6.2,27.716,20.29302,1.03302,1.10022073213639,1.08311248663038,23.5277693785912,2.37769996414674,NA,NA,0.260026424063028,0.260026424063028,0.0645406226271826,0.012894024523509,0.949094811910696,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",22,23,"WP1023",0.0610459403157596,0.503834138028967,32.5957774765054,2.00862923117886,NA,NA,14.8307774765054,3.07353890301492,NA,6.2,28.9882,25.70302,1.84302,1.16126667245215,1.13074370229427,NA,NA,NA,NA,NA,0.23946691280886,0.0555237550085901,NA,0.928295585499292,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",23,24,"WP1024",0.0633645347000328,0.499661170092612,28.8717819119841,1.61221677159677,NA,NA,11.1067819119841,2.8304227455661,NA,6.2,30.2604,24.84302,1.91302,1.22463120715218,1.19294893980217,NA,NA,NA,NA,NA,0.23732618025751,0.0564334085778781,NA,0.922995674438937,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",24,25,"WP1025",0.048459285086848,0.59601924759405,32.6743781125331,1.62564775716696,NA,NA,14.9093781125331,2.83809454218529,-28.5723702118245,6.2,31.5326,19.16302,1.46302,1.27309049223903,1.24886084969561,23.2550737844114,2.01807948905956,NA,NA,0.282439234041567,0.282439234041567,0.0595560368164589,0.0141694858838093,0.923653996082037,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",25,26,"WP1026",0.0782697843132176,0.634809044271327,27.7649891100822,1.64579834786642,NA,NA,9.99998911008216,2.84968457935959,NA,6.2,32.8048,27.84302,2.36302,1.35136027655225,1.31222538439564,NA,NA,NA,NA,NA,0.306657039711191,0.0556711758584843,NA,0.915130614423292,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",26,27,"WP1027",0.0680017234685792,0.651851851851853,35.4418523682294,2.14397100498821,NA,NA,17.6768523682294,3.16364689404967,NA,6.2,34.077,23.21302,2.05302,1.41936200002083,1.38536113828654,NA,NA,NA,NA,NA,0.315400000000001,0.0578457446808439,NA,0.911557393221563,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",27,28,"WP1028",0.113711155615679,0.517596101786679,25.4347746294539,1.38956207697844,NA,NA,7.66977462945387,2.70978463457461,-28.4164052138468,6.2,35.3492,27.09302,3.43302,1.53307315563651,1.47621757782867,23.4404600398551,1.97056615816144,NA,NA,0.255515283408908,0.255515283408908,0.0471380471380449,0.0127173768548146,0.873287658592508,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",28,29,"WP1029",0.123316760921954,0.564857582755966,30.5834488348225,1.68005749024204,NA,NA,12.8184488348225,2.86960679719685,NA,6.2,36.6214,27.11302,3.72302,1.65638991655846,1.59473153609748,NA,NA,NA,NA,NA,0.27077193995381,0.0482087571870837,NA,0.862685160118644,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",29,30,"WP1030",0.159089359993597,0.564018384766905,25.6479611592261,1.68151495537541,NA,NA,7.88296115922608,2.8704603368016,NA,6.2,37.8936,30.06302,4.80302,1.81547927655206,1.73593459655526,NA,NA,NA,NA,NA,0.270341431385423,0.0486947791164693,NA,0.840234946455812,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",30,31,"WP1031",0.152133576840778,0.599296325254105,31.3873982479601,1.81047367811665,19.41,3.21,13.6223982479601,2.94785768638061,-28.5082386417335,6.2,39.1658,29.02302,4.59302,1.96761285339284,1.89154606497245,24.1656316200671,1.87044393494549,NA,NA,0.28945206980021,0.28945206980021,0.0468292682926847,0.0139774623524356,0.841745621234455,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",31,32,"WP1032",0.205130019909879,0.518841262364581,26.5344573094234,1.31401720520477,NA,NA,8.76945730942343,2.67183293182305,NA,6.2,40.438,31.26302,6.19302,2.17274287330271,2.07017786334778,NA,NA,NA,NA,NA,0.24716556759303,0.0465002447381304,NA,0.801905893928354,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",32,33,"WP1033",0.249514540980252,0.433523654159867,23.7483691547924,1.29483169697276,NA,NA,4.3383691547924,3.46131320794368,NA,6.2,41.7102,29.57302,7.53302,2.42225741428297,2.29750014379284,NA,NA,NA,NA,NA,0.203397634584012,0.0403167746580298,NA,0.745273901684711,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",33,34,"WP1034",0.346895505119726,0.391558841651264,20.6338339225901,1.18823107625798,NA,NA,1.22383392259005,3.42286328832824,-26.7530682595937,6.2,42.9824,28.44302,10.47302,2.76915291940269,2.59570516684283,17.3139792718405,0.967084558043679,NA,NA,0.182105396777464,0.182105396777464,0.036962025316452,0.0122707953443097,0.631789451331118,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",34,35,"WP1035",0.409497553495102,0.387207031250001,21.357713546798,1.34384783356232,NA,NA,1.94771354679802,3.47994640760029,NA,6.2,44.2546,31.10302,12.36302,3.17865047289779,2.97390169615024,NA,NA,NA,NA,NA,0.17963720703125,0.0338645418326693,NA,0.602513839492114,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",35,36,"WP1036",0.496279229020755,0.385080036242829,NA,NA,NA,NA,NA,NA,NA,6.2,45.5268,36.24302,14.98302,3.67492970191855,3.42679008740817,NA,NA,NA,NA,NA,0.178546058592571,0.0353634577603092,NA,0.586595708635759,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",36,37,"WP1037",0.440964191567381,0.380926130099229,NA,NA,NA,NA,NA,NA,-26.6454253031686,6.2,46.799,31.12302,13.31302,4.11589389348593,3.89541179770224,17.1776616250479,1.05462958056697,NA,NA,0.174758250551627,0.174758250551627,0.0356188780053428,0.0118691723060994,0.572245238411954,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",37,38,"WP1038",0.533045511399944,0.375517316488781,NA,NA,NA,NA,NA,NA,NA,6.2,48.0712,35.48302,16.09302,4.64893940488587,4.3824166491859,NA,NA,NA,NA,NA,0.173640383358745,0.0394140216253898,NA,0.546458559615275,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",38,39,"WP1039",0.553581633089221,0.370323797547944,NA,NA,NA,NA,NA,NA,NA,6.2,49.3434,36.49302,16.71302,5.2025210379751,4.92573022143048,NA,NA,NA,NA,NA,0.170976108142095,0.0404393409885192,NA,0.542021460542317,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",39,40,"WP1040",0.553250405320039,0.373634747269496,24.226680379993,1.21708489920959,23.31,1.92,NA,NA,-26.5652850834717,6.2,50.6156,36.36302,16.70302,5.75577144329514,5.47914624063512,17.5641877127682,0.583047706668218,253,17,0.177552027797984,0.177552027797984,0.0405515004055152,0.0117935446727434,0.540659164172833,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",40,41,"WP1041",0.5393388390144,0.367055771725034,NA,NA,NA,NA,NA,NA,NA,6.2,51.8878,35.28302,16.28302,6.29511028230954,6.02544086280234,NA,NA,NA,NA,NA,0.169299610894943,0.042520491803275,NA,0.538502656518631,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",41,42,"WP1042",0.504559923250303,0.36818495514148,20.5838103316483,1.07828931520895,NA,NA,NA,NA,NA,6.2,53.16,32.09302,15.23302,6.79967020555984,6.54739024393469,NA,NA,NA,NA,NA,0.169878881987579,0.0376843255051867,NA,0.525347879383118,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",42,43,"WP1043",0.568155654933224,0.368122518434487,NA,NA,NA,NA,NA,NA,NA,6.2,54.4322,35.95302,17.15302,7.36782586049306,7.08374803302645,NA,NA,NA,NA,NA,0.169846851956892,0.0381508078994614,NA,0.52290461274185,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",43,44,"WP1044",0.647650319536876,0.363636363636363,21.3257977324859,1.30287644582858,NA,NA,NA,NA,NA,6.2,55.7044,41.32302,19.55302,8.01547618002994,7.6916510202615,NA,NA,NA,NA,NA,0.167545454545454,0.0368968779564772,NA,0.526824999721705,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",44,45,"WP1045",0.571799160394225,0.377794619173929,NA,NA,NA,NA,NA,NA,-26.7466311806217,6.2,56.9766,36.31302,17.26302,8.58727534042416,8.30137576022705,16.9441428888895,0.683345081026375,NA,NA,0.1763006727835,0.1763006727835,0.0161388550548117,0.0121389508809139,0.524605224241884,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",45,46,"WP1046",0.604921937312413,0.379597566682265,NA,NA,NA,NA,NA,NA,NA,6.2,58.2488,38.48302,18.26302,9.19219727773658,8.88973630908037,NA,NA,NA,NA,NA,0.175733551708002,0.0156886408206361,NA,0.525426538769566,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",46,47,"WP1047",0.638707169768965,0.380944206008583,NA,NA,NA,NA,NA,NA,NA,6.2,59.521,40.14302,19.28302,9.83090444750554,9.51155086262106,NA,NA,NA,NA,NA,0.176424377682403,NA,NA,0.519642019957641,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",47,48,"WP1048",0.621814553540689,0.37644543776115,21.8792013369577,1.0439678536547,NA,NA,NA,NA,NA,6.2,60.7932,38.71302,18.77302,10.4527190010462,10.1418117242759,NA,NA,NA,NA,NA,0.17411650957147,0.016206950288299,NA,0.515072190183044,"mangrove"
