"study_id","site_id","core_id","core_year","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation","core_elevation_datum","core_elevation_method","core_elevation_notes","salinity_class","salinity_method","salinity_notes","vegetation_class","peat_depth","core_length","porewater_salinity","pH","peat_depth_notes","depth_min","depth_max","dry_bulk_density","fraction_carbon","depth_interval_notes","representative_depth_min","representative_depth_max"
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-3",2018,46.8912,-123.9873,"RTK-GPS",NA,2.625,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,16,5.4,"peat depth is greater than or equal to 300cm",20,25,0.746034512811574,0.0509121417999268,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-3",2018,46.8912,-123.9873,"RTK-GPS",NA,2.625,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,16,5.4,"peat depth is greater than or equal to 300cm",37,42,0.896810179536343,0.0169719707965851,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-3",2018,46.8912,-123.9873,"RTK-GPS",NA,2.625,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,16,5.4,"peat depth is greater than or equal to 300cm",72,77,0.536865957817675,0.0796200370788574,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-3",2018,46.8912,-123.9873,"RTK-GPS",NA,2.625,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,16,5.4,"peat depth is greater than or equal to 300cm",NA,NA,1.11905176921736,0.00448599725961685,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-4",2018,46.8911,-123.9871,"RTK-GPS",NA,2.697,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,14,5.6,"peat depth is greater than or equal to 300cm",5,10,0.292835976991459,0.252499485015869,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-4",2018,46.8911,-123.9871,"RTK-GPS",NA,2.697,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,14,5.6,"peat depth is greater than or equal to 300cm",20,25,0.815757364476207,0.0459701585769653,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-4",2018,46.8911,-123.9871,"RTK-GPS",NA,2.697,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,14,5.6,"peat depth is greater than or equal to 300cm",37,42,0.732961478124455,0.0467603206634521,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-4",2018,46.8911,-123.9871,"RTK-GPS",NA,2.697,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,14,5.6,"peat depth is greater than or equal to 300cm",72,77,0.666724769043054,0.0422037363052368,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-4",2018,46.8911,-123.9871,"RTK-GPS",NA,2.697,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,14,5.6,"peat depth is greater than or equal to 300cm",NA,NA,1.07721805821858,0.00594487249851227,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-5",2018,46.891,-123.9869,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","emergent",300,300,17,5.8,"peat depth is greater than or equal to 300cm",5,10,0.665853233397246,0.0533549690246582,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-5",2018,46.891,-123.9869,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","emergent",300,300,17,5.8,"peat depth is greater than or equal to 300cm",20,25,0.798326651560049,0.0250442123413086,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-5",2018,46.891,-123.9869,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","emergent",300,300,17,5.8,"peat depth is greater than or equal to 300cm",37,42,0.916855499389925,0.0207085251808167,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-5",2018,46.891,-123.9869,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","emergent",300,300,17,5.8,"peat depth is greater than or equal to 300cm",72,77,0.609203416419732,0.0877685356140137,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-5",2018,46.891,-123.9869,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","emergent",300,300,17,5.8,"peat depth is greater than or equal to 300cm",NA,NA,1.14955551682064,0.00523693799972534,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-6",2018,46.8908,-123.9868,"RTK-GPS",NA,2.701,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,11,6,"peat depth is greater than or equal to 300cm",5,10,0.281506013595956,0.270089588165283,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-6",2018,46.8908,-123.9868,"RTK-GPS",NA,2.701,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,11,6,"peat depth is greater than or equal to 300cm",20,25,0.833188077392365,0.123824987411499,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-6",2018,46.8908,-123.9868,"RTK-GPS",NA,2.701,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,11,6,"peat depth is greater than or equal to 300cm",37,42,0.798326651560049,0.0268661236763,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-6",2018,46.8908,-123.9868,"RTK-GPS",NA,2.701,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,11,6,"peat depth is greater than or equal to 300cm",72,77,0.440997036778804,0.141429386138916,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Marsh","GRA-JOH-HM-6",2018,46.8908,-123.9868,"RTK-GPS",NA,2.701,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","emergent",300,300,11,6,"peat depth is greater than or equal to 300cm",NA,NA,1.04758584626111,0.0119429183006287,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-1",2018,46.8807,-123.9587,"handheld",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","forested",300,300,4,7.1,"peat depth is greater than or equal to 300cm",5,10,0.35907268607286,0.104435558319092,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-1",2018,46.8807,-123.9587,"handheld",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","forested",300,300,4,7.1,"peat depth is greater than or equal to 300cm",20,25,0.602231131253268,0.0512201118469238,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-1",2018,46.8807,-123.9587,"handheld",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","forested",300,300,4,7.1,"peat depth is greater than or equal to 300cm",37,42,0.594387310440997,0.0520487689971924,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-1",2018,46.8807,-123.9587,"handheld",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","forested",300,300,4,7.1,"peat depth is greater than or equal to 300cm",72,77,0.430538609029109,0.0983958053588867,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-1",2018,46.8807,-123.9587,"handheld",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","forested",300,300,4,7.1,"peat depth is greater than or equal to 300cm",NA,NA,0.73121840683284,0.0235490345954895,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-2",2018,46.8808,-123.9586,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,6,7.1,"peat depth is greater than or equal to 300cm",5,10,0.542095171692522,0.119662179946899,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-2",2018,46.8808,-123.9586,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,6,7.1,"peat depth is greater than or equal to 300cm",20,25,0.788739759456162,0.039787905216217,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-2",2018,46.8808,-123.9586,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,6,7.1,"peat depth is greater than or equal to 300cm",37,42,0.728603799895416,0.0282279086112976,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-2",2018,46.8808,-123.9586,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,6,7.1,"peat depth is greater than or equal to 300cm",72,77,0.479344605194352,0.11071268081665,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-2",2018,46.8808,-123.9586,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,6,7.1,"peat depth is greater than or equal to 300cm",NA,NA,0.708558480041834,0.0320685172080994,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-3",2018,46.881,-123.9585,"handheld",NA,2.946,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,6,7.3,"peat depth is greater than or equal to 300cm",5,10,0.454070071465923,0.104403247833252,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-3",2018,46.881,-123.9585,"handheld",NA,2.946,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,6,7.3,"peat depth is greater than or equal to 300cm",20,25,0.703329266166986,0.0290304970741272,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-3",2018,46.881,-123.9585,"handheld",NA,2.946,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,6,7.3,"peat depth is greater than or equal to 300cm",37,42,0.956946139097089,0.0149815833568573,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-3",2018,46.881,-123.9585,"handheld",NA,2.946,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,6,7.3,"peat depth is greater than or equal to 300cm",72,77,0.451455464528499,0.144355278015137,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-3",2018,46.881,-123.9585,"handheld",NA,2.946,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,6,7.3,"peat depth is greater than or equal to 300cm",NA,NA,0.725989192957992,0.0292272329330444,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-4",2018,46.8811,-123.9584,"handheld",NA,2.73,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",150,150,10,7.2,NA,5,10,0.294579048283075,0.261761837005615,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-4",2018,46.8811,-123.9584,"handheld",NA,2.73,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",150,150,10,7.2,NA,20,25,0.780895938643891,0.0302356648445129,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-4",2018,46.8811,-123.9584,"handheld",NA,2.73,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",150,150,10,7.2,NA,37,42,0.703329266166986,0.0403482913970947,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-4",2018,46.8811,-123.9584,"handheld",NA,2.73,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",150,150,10,7.2,NA,72,77,0.99006449363779,0.0107692325115204,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-4",2018,46.8811,-123.9584,"handheld",NA,2.73,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",150,150,10,7.2,NA,NA,NA,0.532508279588635,0.0978742694854736,"vertical slice of 5cm taken within the given representative depth range",100,150
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-5",2018,46.8813,-123.9583,"handheld",NA,2.851,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,11,7.3,"peat depth is greater than or equal to 300cm",5,10,0.315495903782465,0.25383960723877,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-5",2018,46.8813,-123.9583,"handheld",NA,2.851,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,11,7.3,"peat depth is greater than or equal to 300cm",20,25,0.648422520481088,0.0519121789932251,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-5",2018,46.8813,-123.9583,"handheld",NA,2.851,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,11,7.3,"peat depth is greater than or equal to 300cm",37,42,0.907268607286038,0.02276118516922,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-5",2018,46.8813,-123.9583,"handheld",NA,2.851,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,11,7.3,"peat depth is greater than or equal to 300cm",72,77,0.474115391319505,0.122360992431641,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-5",2018,46.8813,-123.9583,"handheld",NA,2.851,"NAVD88","other high resolution","leveling used to determine core position","mesohaline","measurement","refractometer","forested",300,300,11,7.3,"peat depth is greater than or equal to 300cm",NA,NA,1.01010981349137,0.00710579454898834,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-6",2018,46.8806,-123.9588,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,9,7.1,"peat depth is greater than or equal to 300cm",5,10,0.294579048283075,0.133530292510986,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-6",2018,46.8806,-123.9588,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,9,7.1,"peat depth is greater than or equal to 300cm",20,25,0.554296670733833,0.0595585680007935,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-6",2018,46.8806,-123.9588,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,9,7.1,"peat depth is greater than or equal to 300cm",37,42,0.603974202544884,0.055614013671875,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-6",2018,46.8806,-123.9588,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,9,7.1,"peat depth is greater than or equal to 300cm",72,77,0.515077566672477,0.0674446201324463,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","John's Swamp","GRA-JOH-TS-6",2018,46.8806,-123.9588,"handheld",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","forested",300,300,9,7.1,"peat depth is greater than or equal to 300cm",NA,NA,0.621404915461042,0.0279443693161011,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-1",2018,40.7172,-124.227,"RTK-GPS",NA,-0.31,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7,"peat depth is greater than or equal to 300cm",5,10,0.876764859682761,0.0106914818286896,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-1",2018,40.7172,-124.227,"RTK-GPS",NA,-0.31,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7,"peat depth is greater than or equal to 300cm",20,25,1.08854802161408,0.00740379452705383,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-1",2018,40.7172,-124.227,"RTK-GPS",NA,-0.31,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7,"peat depth is greater than or equal to 300cm",37,42,1.03451281157399,0.00718748927116394,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-1",2018,40.7172,-124.227,"RTK-GPS",NA,-0.31,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7,"peat depth is greater than or equal to 300cm",72,77,1.13735401777933,0.00760545074939728,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-1",2018,40.7172,-124.227,"RTK-GPS",NA,-0.31,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7,"peat depth is greater than or equal to 300cm",NA,NA,1.0353843472198,0.0258910655975342,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-2",2018,40.7172,-124.2268,"RTK-GPS",NA,-0.325,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",5,10,1.06937423740631,0.0107922613620758,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-2",2018,40.7172,-124.2268,"RTK-GPS",NA,-0.325,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",20,25,0.9691476381384,0.00794331550598145,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-2",2018,40.7172,-124.2268,"RTK-GPS",NA,-0.325,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",37,42,1.06937423740631,0.00581941306591034,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-2",2018,40.7172,-124.2268,"RTK-GPS",NA,-0.325,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",72,77,1.1678577653826,0.00323566824197769,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-2",2018,40.7172,-124.2268,"RTK-GPS",NA,-0.325,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",NA,NA,1.27157050723375,0.01420494556427,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-3",2018,40.7172,-124.2265,"RTK-GPS",NA,-0.308,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7.2,"peat depth is greater than or equal to 300cm",5,10,1.07024577305212,0.00771384119987488,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-3",2018,40.7172,-124.2265,"RTK-GPS",NA,-0.308,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7.2,"peat depth is greater than or equal to 300cm",20,25,0.897681715182151,0.00911727905273437,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-3",2018,40.7172,-124.2265,"RTK-GPS",NA,-0.308,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7.2,"peat depth is greater than or equal to 300cm",37,42,0.991807564929406,0.00811320841312408,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-3",2018,40.7172,-124.2265,"RTK-GPS",NA,-0.308,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7.2,"peat depth is greater than or equal to 300cm",72,77,1.28028586369182,0.0112907135486603,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-3",2018,40.7172,-124.2265,"RTK-GPS",NA,-0.308,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,42,7.2,"peat depth is greater than or equal to 300cm",NA,NA,1.23409447446401,0.00967204034328461,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-4",2018,40.7173,-124.2264,"RTK-GPS",NA,-0.298,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",5,10,1.0022659926791,0.0079129147529602,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-4",2018,40.7173,-124.2264,"RTK-GPS",NA,-0.298,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",20,25,0.99006449363779,0.00734135568141937,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-4",2018,40.7173,-124.2264,"RTK-GPS",NA,-0.298,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",37,42,0.915112428098309,0.00683155238628387,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-4",2018,40.7173,-124.2264,"RTK-GPS",NA,-0.298,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",72,77,1.30120271919121,0.00982979536056519,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-4",2018,40.7173,-124.2264,"RTK-GPS",NA,-0.298,"NAVD88","RTK-GPS",NA,"mixoeuhaline","measurement","refractometer","seagrass",300,300,40,7.3,"peat depth is greater than or equal to 300cm",NA,NA,1.22712218929754,0.0102287292480469,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-5",2018,40.7172,-124.2261,"RTK-GPS",NA,-0.21,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,45,7.8,"peat depth is greater than or equal to 300cm",5,10,0.828830399163326,0.0108565390110016,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-5",2018,40.7172,-124.2261,"RTK-GPS",NA,-0.21,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,45,7.8,"peat depth is greater than or equal to 300cm",20,25,0.879379466620185,0.00982401609420776,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-5",2018,40.7172,-124.2261,"RTK-GPS",NA,-0.21,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,45,7.8,"peat depth is greater than or equal to 300cm",37,42,1.0789611295102,0.00634869813919067,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-5",2018,40.7172,-124.2261,"RTK-GPS",NA,-0.21,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,45,7.8,"peat depth is greater than or equal to 300cm",72,77,1.27941432804602,0.00555777788162231,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Humboldt Eelgrass","HUM-SHB-SG-5",2018,40.7172,-124.2261,"RTK-GPS",NA,-0.21,"NAVD88","RTK-GPS",NA,"saline","measurement","refractometer","seagrass",300,300,45,7.8,"peat depth is greater than or equal to 300cm",NA,NA,1.24368136656789,0.00863850235939026,"vertical slice of 5cm taken within the given representative depth range",100,300
